sig_idx,time,pattern,direction,entry_claimed,entry_honest,stop_claimed,target,conf,bars_since_break,hindsight_gap_pct,htf_aligned,chop_idx,vol_spike,outcome,pl_pct,r,bars_held
4358,1782410400,Double Bottom,long,62.838,63.366,62.358625,64.7555,7,1,0.8403,False,35.43,True,sl,-3.2,-1.067,105
4510,1782456000,Inv Head & Shoulders,long,62.98,63.794,62.11169196428571,66.45323214285713,7,1,1.2925,False,36.63,True,sl,-3.2,-1.067,54
4590,1782480000,Head & Shoulders,short,61.905,61.644,62.85519366197183,58.10422535211267,9,8,0.4216,True,44.64,True,sl,-3.2,-1.067,6
4599,1782482700,Bull Pennant,long,61.976,64.003,60.85963425925926,66.44146296296296,7,6,3.2706,False,28.95,True,sl,-3.2,-1.067,361
4986,1782598800,Inv Cup & Handle,short,62.11,62.186,62.8689858490566,59.07405660377359,9,1,-0.1224,True,33.55,True,sl,-3.2,-1.067,452
5440,1782735000,Double Bottom,long,63.764,64.308,63.453250000000004,65.00699999999999,7,1,0.8531,False,40.48,True,tp,3.8,1.267,68
5556,1782769800,Ascending Triangle,long,67.343,67.706,66.71454347826088,69.85682608695652,9,1,0.539,True,35.53,True,sl,-3.2,-1.067,37
5622,1782789600,Bull Flag,long,65.821,65.865,65.24753977272727,68.11484090909092,8,1,0.0668,True,60.45,False,sl,-3.2,-1.067,259
5903,1782873900,Double Bottom,long,65.269,65.479,64.88962500000001,66.78649999999999,6,1,0.3217,False,38.82,False,sl,-3.2,-1.067,66
5999,1782902700,Double Top,short,63.252,62.708,63.609125,61.82350000000001,7,1,0.8601,False,26.51,True,sl,-3.2,-1.067,40
6081,1782927300,Triple Top,short,64.293,64.253,64.92026086956523,61.78395652173915,6,1,0.0622,False,44.12,False,sl,-3.2,-1.067,240
6367,1783013100,Double Bottom,long,65.944,66.206,65.76775,66.649,9,1,0.3973,True,39.24,True,tp,3.8,1.267,206
6575,1783075500,Ascending Triangle,long,68.715,68.976,68.38300000000001,70.043,8,1,0.3798,True,27.87,False,tp,3.8,1.267,210
6811,1783146300,Bear Pennant,short,71.444,70.99,71.98635294117648,69.27458823529412,7,1,0.6355,False,46.35,True,tp,3.8,1.267,1093
7941,1783485300,Bull Pennant,long,68.278,68.002,67.6596195652174,70.75152173913044,6,1,-0.4042,False,53.87,False,open,-1.625,-0.542,997
